	doc_path	doc_text	img_dir
0	/home/vvihorev/dev/gpn/corpus_lookup_refactor/corpus/PA_OI_01_FormaSZV-STAZh_ODV-1_20180605102732.908_X.docx	"numbering.xml
styles.xml
		Форма СЗВ-СТАЖ – инструкция пользователей
ид документа: Инструкция пользователей
Функциональность: PA – Управление персоналом
Функция: Отчетность для ПФР
Содержание
		1.	Запуск формы СЗВ- СТАЖ	1
		2.	Заполнение полей Штатная должность и ФИО Руководителя в формах СЗВ-СТАЖ, ОДВ-1 и в файле XML	10
		3.	Карта решений.	15
Путь по меню
Отчетность – HRPAYRU_SZVR - СЗВ-Стаж и ОДВ-1
Путь через код транзакции
HRPAYRU_SZVR
Запуск формы СЗВ- СТАЖ
Запустите транзакцию HRPAYRU_SZVR - СЗВ-Стаж и ОДВ-1. 
Ниже приведен внешний вид селекционного экрана.
media/0/image8.png
В блоке «Период» указать период, за который сдается отчетность.
В блоке «Условия выбора» указывается табельный номер.
Поля раздел, подраздел персонала, группа сотрудников указываются при необходимости.
В блоке «Базовые параметры» выбрать из справочника головную ОЕ, по которой сдается отчетность:
media/0/image9.png
Если для ЮЛ такой записи нет, необходимо обратиться в службу поддержки.
В блоке «Режим выполнения»:
Организация  - установлено по умолчанию,  формирование отчета производится по организации (формируется ОДВ-1 и СЗВ-Стаж).
Пенсионер – формируется отчетность по пенсионерам.
Сотрудник – формируется СЗВ- стаж индивидуальная.
После заполнения селекционного экрана и проверки указанных параметров, для формирования отчета необходимо нажать клавишу «Выполнить» media/0/image10.png. 
media/0/image11.png
Для формирования формы ОДВ-1 необходимо нажать кнопку media/0/image12.png
media/0/image13.png
Для печати документа нажмите media/0/image14.png
Для предварительного просмотра необходимо нажать media/0/image15.png
media/0/image16.png
Для формирования формы СЗВ-Стаж необходимо нажать кнопку media/0/image17.png
media/0/image13.png
Для печати документа нажмите media/0/image14.png
Для предварительного просмотра необходимо нажать media/0/image15.png
media/0/image18.png
Формирование отчетности по пенсионерам:
На селекционном экране установите радио-точку: media/0/image19.png
После заполнения селекционного экрана и проверки указанных параметров, для формирования отчета необходимо нажать клавишу «Выполнить» media/0/image10.png. 
Сформируется список успешно обработанных ТН:
media/0/image20.png
Для формирования формы СЗВ-Стаж необходимо нажать кнопку media/0/image17.png
Примечание: в список пенсионеров попадают работники, у которых в ИТ «Определение дат» (0041) стоит вид даты RP:
media/0/image21.png
В ИТ «Компоненты договора» (0016) договор имеет дату действия по 31.12.9999:
media/0/image22.png
Сформируется форма СЗВ-Стаж с типом «Назначение пенсии»:
media/0/image23.png
Заполнение полей Штатная должность и ФИО Руководителя в формах СЗВ-СТАЖ, ОДВ-1 и в файле XML
Данная настройка в продуктиве может быть выполнена только конечным пользователем, служба-поддержки может дать только консультацию по данному пункту инструкции.
Для заполнения полей Штатная должность и ФИО Руководителя в формах СЗВ-СТАЖ, ОДВ-1 и в файле XML необходимо на селекционном экране после заполнения головной ОЕ выбрать вкладку “дополнительные настройки” и нажать кнопку задание “значений полей формы”.
media/0/image24.png
2.1 Нажимаем кнопку “задание значений полей формы”:
Открывается рабочая облать, которая заполняется данными головной ОЕ:
media/0/image25.png
Далее нажимаем кнопку media/0/image25.png. Появится окно:
media/0/image26.png
2.2 Нажимаем media/0/image25.png. Открывается ракурс, в котором необходимо “подсветить” группу параметров SZVR:
media/0/image27.png
2.3. Далее необходимо в дереве слева выбрать “Присвоение параметра группе”:
media/0/image28.png
2.4 “Подсвечиваем” параметр MANON – ФИО Руководителя, и выбираем в дереве слева ветку “значения параметра”:
media/0/image29.png
2.5 В названии окна Значение параметра: просмотр: обзор, необходимо включить режим редактирования нажав кнопку просмотр/изменение media/0/image29.png:
media/0/image30.png
2.6 Далее нажимаем кнопку Новые записи, и заполняем:
Действ. С – 01.01.2017
Действ. По – 31.12.9999
Значение – Название Штатной должности руководителя, которая будет выведена в форму ОДВ-1, СЗВ-СТАЖ и файл XML.
media/0/image31.png
После заполнения нажимаем сохранить.
2.7 Далее определяем параметр MANOP  - Штатная должность Руководителя, выбираем ветку “Присвоение параметра группе” и веделяем параметр MANOP:
media/0/image32.png
2.8 “Подсвечиваем” параметр MANOP, и выбираем в дереве слева ветку “значения параметра”:
media/0/image33.png
2.9 В названии окна Значение параметра: просмотр: обзор, необходимо включить режим редактирования нажав кнопку просмотр/изменение media/0/image29.png
media/0/image34.png
2.10 Далее нажимаем кнопку Новые записи, и заполняем:
Действ. С – 01.01.2017
Действ. По – 31.12.9999
Значение – Штатная должность руководителя, которая будет выведена в форму ОДВ-1, СЗВ-СТАЖ и файл XML.
media/0/image35.png
После заполнения нажимаем сохранить. Чтобы вернутся на селекицонный экран нажимаем кнопку выход их системы media/0/image36.png или выход media/0/image37.png. 
Формируем форму, теперь у нас поля Должность Руководитя и ФИО будут заполнены, при необходимости их всегда  можно изменить по описанному выше алгоритму.
Карта решений.
Форма ОДВ-1 (данные предприятия собираются из таблицы настройки ЮЛ подтип 080)
media/0/image38.png
– регистрационный номер предприятия.
– ИНН предприятия.
– КПП. 
– краткое наименование ЮЛ.
– указывается на селекционном экране.
– указывается на селекционном экране.
– исходная. 
media/0/image39.png
– количество застрахованных лиц (рассчитывается).
media/0/image40.png
– наименование отдела 
– наименование Штатная должность.
– Количество ШД в отделе (рассчитывается).
– количество работников, фактически занятых в отделе (рассчитывается).
– характер работ – присваивается к штатной должности в транзакции HRPADRU_NWRID - Определение признаков рабочего места (описание в инструкции PA_Ведение  признаков рабочего места).
– наименование первичных документов – присваивается к штатной должности в транзакции HRPADRU_DOCID - Ведение признаков рабочего места (описание в инструкции PA_Ведение  признаков рабочего места).
– код особых условий труда – считывается настройка с ШД.
– список условий – считывается с ШД.
– общее количество мест в ОУТ рассчитывается.
media/0/image41.png
– количество работающих в ОУТ рассчитывается.
media/0/image42.png
– наименование должности руководителя.
– Расшифровка подписи.
– Дата. 
Ф орма СЗВ-СТАЖ (данные предприятия собираются из таблицы настройки ЮЛ подтип 080)
media/0/image43.png
– регистрационный номер предприятия.
– ИНН предприятия.
– КПП. 
– Тип сведений – исходная.
– Наименование ЮЛ краткое.
– Период согласно записи на селекционном экране
media/0/image44.png
– Фамилия работника.
– Имя работника.
– Отчество работника.
– СНИЛС – ИТ 0290, подтип 802.
– Начало периода работы застрахованного лица.
– Конец периода работы застрахованного лица.
– Территориальные условия труда.
– Территориальные условия труда (коэффициент)
– Особые условия труда, код – заполняется с ШД работника.
– Исчисление страхового стажа, основание код, указывается только если в данный период уплачены СВ по доп. тарифу.
– Дополнительные сведения. Заполняется в соответствие с классификатором.
– Дополнительные сведения. Заполняется в соответствие с классификатором.
– Дополнительные сведения. Заполняется в соответствие с классификатором.
– Условия досрочного назначения пенсии. Заполняется в соответствии с классификатором 
– Дополнительные сведения. 
– Дополнительные сведения. 
– Дополнительные сведения. 
– Уволен 31 декабря, возможные значения: ""Да"", ""Нет""
media/0/image45.png
– Заполняется в случае, если тип сведений «Назначение пенсии».
– Заполняется в случае, если тип сведений «Назначение пенсии».
– Дата начала периода, за который  предоставляются сведений об уплате пенсионных взносов. 
 – Дата конца периода, за который предоставляются сведений об уплате пенсионных взносов.
Инструкция пользователей
PY, PA Форма СЗВ - СТАЖ
Дата создания: 05.06.2018
Подготовлено: 
стр. 1 из 1"	media/0
1	/home/vvihorev/dev/gpn/corpus_lookup_refactor/corpus/RA_SpisokzastrakhovannykhkdogovoruOMSDMS_20180710080501.809_X.docx	"styles.xml
media/1/image1.png
styles.xml
media/1/image1.png
Вид документа: Инструкция пользователей
Функциональность: PA – Список застрахованных к договору ОМС и ДМС
Функция: 
Список застрахованных к договору ОМС и ДМС
Описание бизнес-процесса
Пользователь запускает отчет «Список застрахованных к договору ОМС и ДМС» и формирует отчет установленной формы по принятым/уволенным сотрудникам для использования при заключении/расторжении договоров медицинского страхования.
Путь по меню
Меню пользователя инспектора кадров  Отчетность Список застрахованных ДМС ОМС 
Путь через код транзакции
zdmsoms
1.1. Ведение, изменение основных данных персонала:
Выбрать пункт меню «Список застрахованных ДМС ОМС»
media/1/image1.png
1.2. В открывшемся окне «Список застрахованных к договору ОМС и ДМС» необходимо:
Выбрать сотрудника/оргединицу, по которому мы делаем отчет
Выбор оргединицы мы можем осуществить по структуре, нажав кнопку media/1/image2.png
Также можно сформировать отчет по разделу/подразделу персонала, заполнив соответствующие поля.
Выбрать период, за который нам нужна информация.
Выбираем тип занятости, в данном случае это «принятые», «уволенные» или др.
Указываем номер договора ОМС для вывода в отчет.
Указываем, какой тип отчета нас интересует, ОМС или ДМС.  
Показать идентификатор МВЗ
Тип звена
Внимание! В зависимости от типа отчета выводятся разные формуляры.
Запускаем отчет кнопкой media/1/image3.png
media/1/image4.png
Система формирует отчет следующего вида:
Список застрахованных ОМС: Переведенные, Принятые
ZHR_OMS_OTCH
Список застрахованных к договору ОМС работающих граждан №123
Наименование предприятия - 
№ п/п
Ф.И.О. Застрахованного (полностью)
Число, месяц, год рождения
Пол
Адрес регистрации
Адрес фактического проживания
Паспортные данные (серия, №, кем выдан, дата выдачи)
Должность
Страховое свидетельство гос. пенс. страх.
Роспись в получении
Идентифи-катор МВЗ
Тип звена
Фамилия
Имя
Отчество
1
Перун
Иван
01.03.1985г.
М
  №  00.00.0000г.
Ведущий специалист
1006314000
Высшее звено
Список застрахованных ОМС: Остальные, Увольнение
ZHR_OMS_OTCH
Список застрахованных к договору ОМС работающих граждан №123
Наименование предприятия - ОАО ""Газпром нефть""
№ п/п
Ф.И.О. Застрахованного (полностью)
Число, месяц, год рождения
Пол
Адрес регистрации
Адрес фактического проживания
Паспортные данные (серия, №, кем выдан, дата выдачи)
Страховое свидетельство гос. пенс. страх.
Роспись в получении
Идентифи-катор МВЗ
Тип звена
Фамилия
Имя
Отчество
1
Фролов
Алексей
Николаевич
01.01.1980г.
М
Москва г,, Ростовский 7-й пер.
01 01 №111222 УВД г. Санкт-Петербург 01.01.2012г.
1006103000
Высшее звено
Список застрахованных ДМС: Остальные, Увольнение, Переведенные, Принятые
ZHR_DMS_OTCH
Список застрахованных к договору ДМС работающих граждан ОАО ""Газпром нефть""
№ п/п.
Ф.И.О. (полностью)
Дата рождения
Грейд сотрудника
Адрес регистрации
Адрес фактического проживания
Тел. дом.
Тел. раб.
Паспортные данные (серия, №, кем выдан, дата выдачи)
Подразделение
Должность
Место выдачи полиса ДМС
Место работы
Идентифи-катор МВЗ
Тип звена
Фамилия
Имя
Отчество
Число, месяц
Год 
1
Фролов
Алексей
Николаевич
1 янв
1980
19
Москва г,, Ростовский 7-й пер.
01 01 №111222 УВД г. Санкт-Петербург 01.01.2012г.
Блок экономики и финансов
1006103000
Высшее звено
Список застрахованных ДМС: С изменением ФИО, грейда, должности, подразделения, адреса места работы
ZHR_DMS_OTCH_CH
Список застрахованных к договору ДМС работающих граждан ОАО ""Газпром нефть""
№ п/п.
Табельный номер
Ф.И.О. (полностью)
Дата рождения
Грейд сотрудника до изменения
Грейд сотрудника после изменения
Подразделение до изменения
Подразделение после изменения
Должность до изменения
Должность после изменения
Место работы до изменения
Место работы после изменения
Программа
Идентифи-катор МВЗ
Тип звена (1010/9003)
Фамилия до изменения
Фамилия после изменения
Имя
Отчество
Число, месяц
Год 
1
30241
Краселюк
Краселюк
Василий
Михайлович
12 июн
1974
Тестирование, 70099641
Специалист
Инженер по метрологии
Санкт-Петербург г,, г.Санкт-Петербург
1006314000
Высшее звено
		
Инструкция пользователей
PA – Администрирование персонала
Список застрахованных к договору ОМС ДМС
Дата создания: 23.06.2016
Подготовлено: Пензин АВ.
стр. 4 из 7
Инструкция пользователей
PA – Администрирование персонала
Список застрахованных к договору ОМС ДМС
Дата создания: 23.06.2016
Подготовлено: Пензин АВ.
стр. 3 из 7"	media/1
2	/home/vvihorev/dev/gpn/corpus_lookup_refactor/corpus/RA_Zavershenienezavershennykhmeroprijatijj_20180614092716.675_X.docx	"styles.xml
media/2/image1.png
Вид документа: Инструкция пользователей
Функциональность: PA – Администрирование персонала
Функция: 
Доведение незавершенных мероприятий
Описание бизнес-процесса
В случае, когда при прохождение мероприятий «Прием на работу», «Увольнение», «Перевод» и др. данные были записаны некорректно или не в полном объеме, нельзя проводить мероприятие повторно для изменения данных персонала. Для изменения или ведения данных персонала следует использовать транзакцию РА30 «Ведение, изменение основных данных персонала»
Путь по меню
Меню пользователя  - > Основные данные персонала - >  Ведение основных данных персонала
Путь через код транзакции
РА30
		1.1. Для доведения незавершенных мероприятий:
выбрать пункт меню «Ведение основных данных персонала» (рис.1)
			
media/2/image1.png
Рис.1
для быстрого доступа следует ввести в «Командную строку» (окошко в верхней части экрана) имя транзакции (РА30) (рис.2) и нажать «Enter»
media/2/image2.png
           Рис. 2
1.2. В открывшемся окне «Ведение основных данных персонала»:
В поле «Табельный номер» вводим табельный номер лица,  персональные данные которого необходимо исправить или дополнить
media/2/image3.png
Если табельный номер не известен, можно воспользоваться поиском в левой части экрана, выбрав пункт «Комплексное средство поиска»:
В окне «Ограничение диапазона значений» в видите фамилию и имя сотрудника
Или выберите другую закладку, данные для которой Вам известны (напр. Идентификационный номер сотрудника)
Нажмите 
media/2/image5.png
1
1
2
2
3
3
Система выводит «Список совпадений» по запрашиваем данным:
Выберите нужное Лицо двойным щелчком мыши
Табельный номер выбранного лица отображается в правой части экрана
	media/2/image6.png
1.3. В меню экрана или в поле “Инфо-тип” выберите пункт «Мероприятия»:
Знак  рядом с инфо-типом говорит о том, что в данном инфо-типе существует как минимум одна запись. 
media/2/image8.png
	В разделе  “период” определите период, за который вы собираетесь создать/изменить, либо просмотреть запись. В случае выбора поля “Все” система выведет все записи, существующие по данному инфо-типу. 
1.4. Выберите пиктограмму Обзор :
media/2/image10.png
Появится список всех записей мероприятий по данному 
Выделите изменить, которую необходимо изменить
Выберите пиктограмму Изменить 
media/2/image12.png
1
1
Далее в окне «изменить Мероприятие» нажать на кнопку media/2/image13.png
На экране появляется инфо-тип в режиме доступном для изменения/дополнения:
В случае если данные не нужно вносить/изменять на данном инфо-типе, наживаем на пиктограмму media/2/image14.png и переходим к следующему инфо-типу
Или вносим/изменяем данные и нажимаем , после чего система сохраняет изменения и переходит к следующему инфо-типу
Таким образом необходимо пройти все инфо-типы незавершенного мероприятия.
8
8
Инструкция пользователей
PA – Администрирование персонала
Ведение основных данных персонала
Дата создания: 
Подготовлено:
стр. 8 из 8"	media/2
3	/home/vvihorev/dev/gpn/corpus_lookup_refactor/corpus/PY_00020_Otchetpoproverkeikorrektirovkerezervov.doc_20180705145326.846_X.docx	"numbering.xml
styles.xml
Управление расчетом заработной платы – инструкция пользователей
		
Вид документа: Инструкция пользователей
Функциональность: PY – Расчет заработной платы
Функция: Отчет по проверке и корректировке резервов
Содержание
		1.	История изменений	1
		2.	Основное	1
		3.	Запуск отчета	2
		4.	Формирование отчета	3
История изменений
Дата
Ф.И.О
Описание изменения
24.06.2014
Овчинников С.В.
Создано
Основное
Отчет содержит информацию по пронаследованным резервам премии УПЦ и ГП, а так же атрибута «Участник УПЦ»
Данные формируются за указанный на селекционном экране период с возможностью внесения как ручных, так и автоматических корректировок
Путь по меню
Меню сотрудника бухгалтерии- > Ведение данных  для расчета заработной платы  Проверка и корректировка резервов
Путь через код транзакции
ZCHECK_RESERV
Запуск отчета
Рассмотрим селекционный экран.
media/3/image1.png
Область  «Период» - необходимо указать период, за который будет сформирован отчет (период должен быть в рамках одного года).
Область «Условия выбора», можно указать коды организационных единиц.
ВАЖНО!
Желательно указывать период год, так как в случае, если атрибут на головной организационной единице указан на год, а на селекционном экране указан перид - месяц, то внесенные изменения будут применены для периода, выбранного на селекционном экране.
Для выбора организационной единицы необходимо нажать кнопку «ОргСтруктура»
media/3/image2.png
Появится экран:
media/3/image3.png 
Отметьте организационную единицу, по которой следует получить отчет и нажмите кнопку media/3/image4.png.
Формирование отчета
После заполнения селекционного экрана и проверки указанных параметров, для формирования отчета необходимо нажать клавишу «Выполнить» media/3/image5.png. 
media/3/image6.png  
На экране будет отображен список штатных должностей и пронаследованные на них процент резерва ГП, премии УПЦ, а так же установленный на штатной должности атрибут «Участник УПЦ». 
В случае, если у сотрудника установлен процент резерва ГП, УПЦ и Атрибут участника УПЦ одновременно, система напротив ШД выставит желтый предупреждающий индикатор media/3/image7.png.
В случае, если у сотрудника установлен только Атрибут участника УПЦ система выставит красный предупреждающий индикатор, данный индикатор не препятствует сохранению данных.
Штатные должности с таким инидкатором необходимо либо откорректировать вручную либо воспользоваться кнопкой «Автокорректировка».
Например, если у сотрудника одновременно установлены  процент резерва ГП, УПЦ и Атрибут участника УПЦ, по нажатию клавишы «Автокорректировка» будут обнулен процент резерва годовой премии на ШД (созданы записи с нулевыми значениями), таким образом останется только Процент УПЦ и Атрибут участника УПЦ.
Подробная карта принятия решений с возможными вариантами заполнения атрибутов представлена в таблице ниже.
Красные ячейки означают не корректные комбинации атрибутов и при нажатии клавиши «автокорректировка» будут обнулены.
Кобинации атрибутов на ШД
ГП
−
√
√
√
√
−
−
УПЦ
√
−
−
√
√
−
√
Участник УПЦ
√
−
√
−
√
√
−
После выполнения автокорректировки необходимо нажать клавишу «Проверить присвоение»  media/3/image8.png
В случае, если автокорректировка по какой-либо причине не подходит, то можно воспользоваться ручной корректировкой данных, нажав на кнопку media/3/image9.png.
После нажатия кнопики «Редактировать» поля станут доступными для ввода информации.
media/3/image10.png 
По окончанию ввода сумм сумм необходимо снова нажать кнопку «Редактировать», а затем «Проверка присвоения».
Сохранение введенных изменений выполняется путем нажатия кнопки сохранить media/3/image11.png.
  
media/3/image12.png
В программе имеется возможность выгрузки результатов в MS Excel.
Для этого необходимо на панели инструментов выбрать пункт «Экспортировать»
media/3/image13.png
media/3/image14.png
1
Отчет по проверке и корректировке резервов"	media/3
4	/home/vvihorev/dev/gpn/corpus_lookup_refactor/corpus/Zajavka_SF_HRBP.docx	"Приложение №2
Заявка на предоставление доступа к системам SAP
Прошу создать / изменить / разблокировать / заблокировать / удалить   учётную запись пользователя SAP
№
ФИО
Имя пользователя в системе SAP
E-mail
Компания
Подразделение
Должность
!!!
-
!!!!
!!!!
!!!!
!!!!
Срок действия доступа
31.12.9999
Руководитель
№ договора  
Обоснование необходимости предоставления доступа
В рамках тиражирования системы SAP SuccessFactors 
Прошу предоставить следующие полномочия:
Система/ Мандант
Роль
Описание роли
Добавить/
Удалить
(Д/У)
Дата начала
действия роли
Дата окончания
действия роли
Владелец роли
ФИО
Подпись
SAP SF/gazpromneft
GPN_HR BP
Формирование заявки на подбор персонала. Оценка кандидатов-лидеров
Д
!!!
31.12.9999
Сурмейко Е.Е./Кравчишина Р.С./Кожевников М.Е.
Исполнитель (должность, ФИО, телефон)
Руководитель подразделения ГПН
(должность, ФИО, телефон)
Руководитель направления по планированию и повышению эффективности найма, Кожевников М.Е., (078) 1335
Подпись
Согласовано
Да 
Должность, ФИО
Подпись
Нет 
Комментарии"	media/4
5	/home/vvihorev/dev/gpn/corpus_lookup_refactor/corpus/PY_CpravkaodokhodakhSlavneft'_20180629060732.943_X.docx	"styles.xml
media/5/image1.png
Вид документа: 
Функциональность: PY – Расчет заработной платы
Функция: Формирование справки о доходах в модуле HR «Управление персоналом» системы SAP ERP
Содержание:
		1. Общие положения	1
		2. Экран выбора полей	2
		3. Заполненный селекционный экран	4
		4. Вид сформированной справки о доходах	6
Общие положения
Транзакция предназначена для формирования справки о доходах.
Путь по меню
Меню бухгалтера по расчету заработной платы  Система отчетов по расчету заработной платыПрочая отчетность Справка о доходах
Путь через код транзакции
ZHR_REFER_EARNINGS
Путь через меню пользователя:
media/5/image1.pngmedia/5/image2.png
Или через поле команды: media/5/image3.png
Экран выбора полей 
media/5/image4.png
Рисунок 1. Селекционный экран  - первый экран 
	После запуска транзакции открывается селекционный экран с заполненными по умолчанию полями. Стандартный вариант запуска транзакции – CUS&STANDART, варианты возможно просмотреть и выбрать с помощью нажатия на клавишу media/5/image5.jpeg.
К заполнению доступы поля:
Период. Выбирается промежуток времени, за который необходимо сформировать справку о доходах.
Выбор. 
Поле табельный номер. Позволяет вписать один или несколько табельных номеров(с помощью клавиши множественный выбор)
media/5/image6.png
Рисунок 2. Поле выбора.
Раздел персонала. Для г. Мегион раздел персонала – 3998.
Подраздел персонала. Указывается подраздел персонала.
media/5/image7.png
Рисунок 3. Подраздел персонала.
Единица расчета – MG.
Область с видами оплат.
media/5/image8.png
Рисунок 4. Виды оплат
	По умолчанию указаны ВО для дохода, пособий и отпускных. Изменить коды ВО можно с помощью выделенной клавиши множественного выбора.
	При нажатии клавиши открывается следующее поле с указанными кодами ВО, клавиши в нижней части окна позволяют скорректировать этот список.
media/5/image9.png
Рисунок 5. Множественный выбор ВО.
Куда выдается,  Руководитель, Главный бухгалтер, Бухгалтер. Текстовые поля для заполнения, количество символов – 40.
media/5/image10.png
Рисунок 6. Пример заполнения тестовых полей
	Также по умолчанию проставлены поля «Среднемесячный заработок» и «В том числе пособия».
media/5/image11.png
Рисунок 7.
Заполненный селекционный экран
	Одиз из вариантов правильно заполненного экрана выбора данных имеет следующий вид:
media/5/image12.png
Рисунок 8. Заполненный экран выбора данных
Нажимаем кнопку выполнить media/5/image13.png.
Система формирует справку и открывает её в программе Excel.
Вид сформированной справки о доходах
media/5/image14.pngРисунок 9. Вид справки о доходах
		
PA – Администрирование персонала	
Массовое формирование документов по изменению окладов
Дата обновления: 21.03.2017
Подготовлено: Зайцева Л.А.
стр. 6 из 6
PA – Администрирование персонала
Массовое формирование документов по изменению окладов
Дата обновления: 21.03.2017
Подготовлено: Зайцева Л.А.
стр. 1 из 6"	media/5
